product_id,category_name,weight_grams,photos_count,length_cm,height_cm,width_cm,total_orders,total_units_sold,total_revenue,avg_selling_price,first_sold_at,last_sold_at,revenue_rank,abc_category
f58bb9f12b0ca10029de2df4585a353f,brinquedos,1400,2,25,36,25,2,2,189.98,94.99,2017-01-17 23:37:51,2018-08-15 18:44:40,12602,B - Mid Performers
83a26c42a5f94b7456425cd0cd20daf8,market_place,1500,2,20,34,36,2,2,189.98,94.99,2016-10-10 15:20:14,2017-09-15 21:27:45,12602,B - Mid Performers
adf9f866f766f402a19e34b5be2bec09,utilidades_domesticas,4300,3,50,30,53,1,1,189.98,189.98,2018-04-22 15:51:44,2018-04-22 15:51:44,12602,B - Mid Performers
cc137d09f2cf12a1a498c9775c966a09,consoles_games,250,5,20,3,16,2,2,189.98,94.99,2017-10-03 10:46:47,2017-11-06 12:11:38,12602,B - Mid Performers
90e7f883fbd53dbb43ea8c32eb63ebe9,construcao_ferramentas_construcao,4250,3,16,13,12,2,2,189.98,94.99,2018-08-07 18:43:53,2018-08-21 23:24:29,12602,B - Mid Performers
6eab02945f640e007c4b9a26fbbecc94,brinquedos,800,3,20,50,40,2,2,189.98,94.99,2017-12-07 15:57:37,2018-02-26 23:29:37,12602,B - Mid Performers
c7671984ff3e8376c2998f75bf1447d9,construcao_ferramentas_seguranca,200,3,17,7,17,1,1,189.96,189.96,2018-04-16 09:06:18,2018-04-16 09:06:18,12609,B - Mid Performers
5a6b04657a4c5ee34285d1e4619a96b4,beleza_saude,1000,1,16,16,16,2,7,189.96,47.49,2016-09-15 12:16:38,2016-10-08 08:25:32,12609,B - Mid Performers
8a9efe06f7135fd2dfc7b84b30144bda,cool_stuff,225,2,20,10,16,3,4,189.95999999999998,63.31999999999999,2017-07-21 06:06:25,2018-01-13 10:56:27,12611,B - Mid Performers
7811ef9c6eed5bb33c3c6f9de751642f,bebes,100,1,16,5,16,8,8,189.93999999999997,23.742499999999996,2017-02-27 09:17:19,2018-03-05 10:05:21,12612,B - Mid Performers
439da204990600ea973a60cfb05fc71f,cool_stuff,2375,2,16,15,65,1,1,189.9,189.9,2018-05-27 23:50:48,2018-05-27 23:50:48,12613,B - Mid Performers
eb122b90105653349d119d8307ef5f22,eletroportateis,550,1,46,3,21,1,1,189.9,189.9,2018-07-19 14:00:02,2018-07-19 14:00:02,12613,B - Mid Performers
6c1d133db7e26f35b03876c7f4c0177b,construcao_ferramentas_construcao,1010,2,38,33,28,1,2,189.9,189.9,2018-04-22 10:53:11,2018-04-22 10:53:11,12613,B - Mid Performers
309418595516e14bc2e98487ee4267d1,esporte_lazer,200,1,26,16,16,1,1,189.9,189.9,2018-04-26 15:55:42,2018-04-26 15:55:42,12613,B - Mid Performers
d1f8238b6028d483af2329cb63cc9bfd,moveis_sala,6300,3,50,10,50,1,1,189.9,189.9,2018-05-03 23:49:17,2018-05-03 23:49:17,12613,B - Mid Performers
a9561ee69e9f8808eb4add53d720a447,cama_mesa_banho,24300,1,50,50,40,1,1,189.9,189.9,2018-08-17 01:04:15,2018-08-17 01:04:15,12613,B - Mid Performers
f4351f9cf9973a12b18474a9c44238a5,utilidades_domesticas,1600,2,16,35,25,1,1,189.9,189.9,2018-02-20 12:04:26,2018-02-20 12:04:26,12613,B - Mid Performers
3fd95674ddba6b30c42b8f62fe543c6b,ferramentas_jardim,700,1,18,5,13,1,1,189.9,189.9,2017-06-19 17:36:14,2017-06-19 17:36:14,12613,B - Mid Performers
f77a346fdfdf07e4818efc84d3c084a9,ferramentas_jardim,2350,3,28,8,25,1,1,189.9,189.9,2018-06-07 16:21:37,2018-06-07 16:21:37,12613,B - Mid Performers
f691cdacdf6ea42e5cde08d10928f90b,esporte_lazer,998,1,24,26,20,1,1,189.9,189.9,2017-09-04 21:09:04,2017-09-04 21:09:04,12613,B - Mid Performers
063d6951f9aa6a9c2122a9492480d9ef,moveis_decoracao,1200,4,60,22,16,1,1,189.9,189.9,2018-06-11 14:43:45,2018-06-11 14:43:45,12613,B - Mid Performers
3248ca0065f209c49450baf404c47795,instrumentos_musicais,500,1,25,5,12,1,1,189.9,189.9,2018-02-09 13:45:49,2018-02-09 13:45:49,12613,B - Mid Performers
8a34e97a5098e93f13e0573591fcab5e,ferramentas_jardim,5100,2,46,20,46,1,1,189.9,189.9,2017-09-30 17:55:51,2017-09-30 17:55:51,12613,B - Mid Performers
aa46d61405c90cb71e82f450a1d2d034,eletrodomesticos_2,350,1,30,5,30,2,2,189.9,94.95,2017-10-24 13:09:07,2018-03-26 06:27:13,12613,B - Mid Performers
45dcebc4f3d844e116f01e3f191711dc,utilidades_domesticas,3000,11,47,25,32,1,1,189.9,189.9,2018-08-06 15:48:15,2018-08-06 15:48:15,12613,B - Mid Performers
4803f125e17a7b5fc363202349fbf14f,utilidades_domesticas,8400,7,50,28,31,1,1,189.9,189.9,2017-09-26 22:42:13,2017-09-26 22:42:13,12613,B - Mid Performers
622a3f08e882eef68dd982a5d0feee69,eletrodomesticos_2,3225,1,24,24,23,1,1,189.9,189.9,2017-06-30 09:36:35,2017-06-30 09:36:35,12613,B - Mid Performers
cbfe76ab27b6cb27aaafcc2199f9dab9,esporte_lazer,6450,1,51,31,31,1,1,189.9,189.9,2018-02-13 11:34:00,2018-02-13 11:34:00,12613,B - Mid Performers
5fb16f8f2e12b5272baecf3b79914523,cama_mesa_banho,2250,2,43,8,33,1,1,189.9,189.9,2018-03-23 23:13:01,2018-03-23 23:13:01,12613,B - Mid Performers
79afa72908a4818cf6fda742a5dc4afd,climatizacao,5350,3,18,58,34,1,1,189.9,189.9,2018-08-03 15:44:07,2018-08-03 15:44:07,12613,B - Mid Performers
367e3cfe13596a0efb512e235e40e754,cool_stuff,1050,3,55,18,28,1,1,189.9,189.9,2017-11-28 12:00:04,2017-11-28 12:00:04,12613,B - Mid Performers
c747d118db61a1c79977309b0ca33ddc,brinquedos,480,1,19,10,12,1,1,189.9,189.9,2018-04-19 15:08:19,2018-04-19 15:08:19,12613,B - Mid Performers
7724696de32f44179514a643987d416d,esporte_lazer,2700,2,60,15,15,1,1,189.9,189.9,2017-11-25 21:45:35,2017-11-25 21:45:35,12613,B - Mid Performers
4247b4b7b6026cb234f47c0b95193997,cama_mesa_banho,3550,2,45,15,35,1,1,189.9,189.9,2017-04-19 13:19:04,2017-04-19 13:19:04,12613,B - Mid Performers
90b7c42b2aff33b8f12c37d4c6588f99,esporte_lazer,4200,2,60,15,15,1,1,189.9,189.9,2017-09-16 19:25:39,2017-09-16 19:25:39,12613,B - Mid Performers
b82d5f6663839dfbac5ce278a4b6b5d9,utilidades_domesticas,3133,1,21,20,21,1,1,189.9,189.9,2017-08-19 21:08:58,2017-08-19 21:08:58,12613,B - Mid Performers
d79868fbfc500d54ebab71dca6ebe5b2,instrumentos_musicais,2200,2,25,12,16,1,1,189.9,189.9,2017-08-23 18:22:15,2017-08-23 18:22:15,12613,B - Mid Performers
3572a945e47ca64e7796603040878145,moveis_decoracao,2000,2,40,15,25,1,1,189.9,189.9,2017-02-11 15:10:03,2017-02-11 15:10:03,12613,B - Mid Performers
e9d5d95031539a8b32c057e158db4977,brinquedos,389,4,27,33,28,1,1,189.9,189.9,2018-08-17 14:59:49,2018-08-17 14:59:49,12613,B - Mid Performers
bff67489d3a21dba020609ae1cbd65c7,moveis_decoracao,7000,1,45,18,35,1,1,189.9,189.9,2017-03-07 10:25:58,2017-03-07 10:25:58,12613,B - Mid Performers
484734cd41290be450c867e1dc43a57d,bebes,650,1,36,15,25,1,3,189.9,94.95,2018-08-21 16:35:30,2018-08-21 16:35:30,12613,B - Mid Performers
e785fc8bd8514e440e2d11f014c68c67,pet_shop,1800,5,30,30,30,1,1,189.9,189.9,2018-03-13 22:16:31,2018-03-13 22:16:31,12613,B - Mid Performers
ebd511983fe912346e316667a05c5cf9,consoles_games,200,1,20,11,16,1,1,189.9,189.9,2018-06-24 19:43:20,2018-06-24 19:43:20,12613,B - Mid Performers
f74fae536818c7dea74d1e3d629fbbc7,esporte_lazer,3000,1,85,15,23,1,1,189.9,189.9,2017-11-05 10:22:00,2017-11-05 10:22:00,12613,B - Mid Performers
88f608e85fd33226d6fa5e15d9748d92,eletronicos,500,3,16,8,11,1,1,189.9,189.9,2018-08-12 20:48:10,2018-08-12 20:48:10,12613,B - Mid Performers
291c4eedfc6f236325724d88bb03101e,eletronicos,250,3,22,7,22,1,1,189.9,189.9,2018-06-28 03:08:38,2018-06-28 03:08:38,12613,B - Mid Performers
73d38721d4a56eced049801da9d00ddf,moveis_decoracao,2075,1,29,26,28,1,1,189.9,189.9,2018-04-24 09:09:27,2018-04-24 09:09:27,12613,B - Mid Performers
d332776387e352fbd83df0136cf05db1,esporte_lazer,100,1,20,8,16,1,1,189.9,189.9,2018-01-29 11:48:36,2018-01-29 11:48:36,12613,B - Mid Performers
feb18700015c20ef4ca5098a6288f6f7,moveis_escritorio,10850,1,55,27,55,1,1,189.9,189.9,2018-06-28 14:51:39,2018-06-28 14:51:39,12613,B - Mid Performers
cd1615dec63f54ce1d2f0b4ad00d741b,utilidades_domesticas,2100,3,32,15,22,1,1,189.9,189.9,2017-03-30 14:48:27,2017-03-30 14:48:27,12613,B - Mid Performers
919f371545037a68a1585ef9f0b9494a,climatizacao,10050,1,51,49,24,1,1,189.9,189.9,2018-02-09 00:14:41,2018-02-09 00:14:41,12613,B - Mid Performers
d0c51ac8e8c69abdcdddfd2ce66ffe3f,telefonia,300,1,19,3,11,1,1,189.9,189.9,2017-07-29 23:37:55,2017-07-29 23:37:55,12613,B - Mid Performers
99d2542c137ffd3cea8e2867d95546c4,construcao_ferramentas_ferramentas,1050,2,25,25,25,1,1,189.9,189.9,2018-01-15 20:36:17,2018-01-15 20:36:17,12613,B - Mid Performers
cb9a231b86e78edf9802645824e0b2c1,moveis_decoracao,900,4,30,20,30,1,1,189.9,189.9,2018-03-30 22:22:40,2018-03-30 22:22:40,12613,B - Mid Performers
fa11ecd35f999783e96ac500532d9d45,cool_stuff,7150,7,79,5,63,1,1,189.9,189.9,2017-09-10 21:45:29,2017-09-10 21:45:29,12613,B - Mid Performers
1f7164d40ac0579d08c5b77af30f8dd0,cama_mesa_banho,7850,1,16,56,50,1,1,189.9,189.9,2018-08-03 17:45:53,2018-08-03 17:45:53,12613,B - Mid Performers
37f1683632915589a5622c5e7db4c0d0,telefonia,662,2,21,13,27,1,1,189.9,189.9,2018-07-17 11:15:03,2018-07-17 11:15:03,12613,B - Mid Performers
6464a70bdd9b0f0dd41a7ceee51c9c7e,cama_mesa_banho,1700,1,35,9,36,1,1,189.9,189.9,2018-06-01 19:50:29,2018-06-01 19:50:29,12613,B - Mid Performers
134e9349b6b54e115f640c6df85fd3bf,malas_acessorios,10200,2,42,38,41,1,1,189.9,189.9,2017-10-06 16:19:03,2017-10-06 16:19:03,12613,B - Mid Performers
4e30cdede55788e1239044e270c60229,beleza_saude,125,1,21,12,11,1,1,189.9,189.9,2017-02-20 16:17:04,2017-02-20 16:17:04,12613,B - Mid Performers
2c2d16b60daef1f9ffb0eaec89527624,cama_mesa_banho,6700,2,50,20,40,1,1,189.9,189.9,2018-07-10 22:26:37,2018-07-10 22:26:37,12613,B - Mid Performers
5bc5205ae68bc0e9997e05fa59b06194,informatica_acessorios,825,1,30,15,15,1,1,189.9,189.9,2017-07-20 18:13:23,2017-07-20 18:13:23,12613,B - Mid Performers
f38b966670d58abe147f913bbf9a7ad1,cama_mesa_banho,6700,2,50,20,40,1,1,189.9,189.9,2018-05-31 09:30:16,2018-05-31 09:30:16,12613,B - Mid Performers
3eeb9c7bc48cbf70ee22b1b1361bd0c3,moveis_decoracao,7600,2,50,30,30,1,1,189.9,189.9,2018-01-16 21:22:59,2018-01-16 21:22:59,12613,B - Mid Performers
ece3f9ce600905d426c4a029517f0635,perfumaria,400,5,20,5,12,1,1,189.89,189.89,2018-04-19 15:54:13,2018-04-19 15:54:13,12667,B - Mid Performers
b09695c98d949d39cea25c5abb049fa8,informatica_acessorios,450,2,20,15,16,1,1,189.89,189.89,2018-01-08 21:11:55,2018-01-08 21:11:55,12667,B - Mid Performers
5494497e1078148d7b0e41d4551412a7,cama_mesa_banho,1250,1,19,17,23,3,3,189.88,63.29333333333333,2018-07-14 20:52:07,2018-08-06 16:52:06,12669,B - Mid Performers
376dbd64a8f0b17e74d40183e12f2f8e,automotivo,2300,3,37,11,16,1,1,189.88,189.88,2018-07-09 22:14:07,2018-07-09 22:14:07,12669,B - Mid Performers
5b36015bf5fe27bac862d0b8f109ddfd,utilidades_domesticas,1900,2,100,3,15,2,2,189.8,94.9,2018-03-06 17:45:41,2018-05-12 12:23:33,12671,B - Mid Performers
c3099dfa5bca8734d228152d9c7d894c,brinquedos,275,1,20,13,14,2,2,189.8,94.9,2017-05-10 19:59:24,2017-05-12 13:24:47,12671,B - Mid Performers
4c82a40c8390fbe525e50bd06fcebe80,esporte_lazer,150,3,16,6,11,2,2,189.8,94.9,2018-02-11 13:44:58,2018-06-24 22:09:28,12671,B - Mid Performers
45804253761d5c941dda4383a2b35e8d,cool_stuff,1300,1,24,10,23,2,2,189.8,94.9,2017-12-28 11:57:01,2018-01-04 21:27:37,12671,B - Mid Performers
86a11a09edde2267675505fc4d56d9b0,automotivo,1600,4,30,30,30,2,2,189.8,94.9,2018-06-10 11:23:39,2018-06-10 21:57:10,12671,B - Mid Performers
aae719054702e4738807983cf772e8ac,cama_mesa_banho,1500,2,47,21,41,2,2,189.8,94.9,2017-06-02 10:37:25,2017-07-01 15:47:06,12671,B - Mid Performers
729834518009d0ecf002340e2b9e34df,cool_stuff,1400,3,18,9,27,2,2,189.8,94.9,2017-09-18 13:48:16,2017-12-13 21:47:50,12671,B - Mid Performers
e1d6e56531bd9c3dfad4f905f81072c7,cama_mesa_banho,1400,1,46,2,36,2,2,189.8,94.9,2017-05-16 12:28:32,2017-07-21 00:21:26,12671,B - Mid Performers
b6043ee21e4366052419dc419b85a029,cama_mesa_banho,2200,2,39,6,26,1,1,189.8,189.8,2017-11-03 19:30:41,2017-11-03 19:30:41,12671,B - Mid Performers
dd2ab8097e36b7a1f348e87f9b22d09b,esporte_lazer,2541,2,60,21,19,2,2,189.8,94.9,2017-08-07 14:10:09,2018-05-01 22:12:28,12671,B - Mid Performers
d3a45de279a0bde9b598a181bd2a9815,brinquedos,500,1,17,10,12,2,2,189.8,94.9,2017-05-05 09:56:53,2017-05-11 09:13:17,12671,B - Mid Performers
10230be3f50a9367f8220d6c126f0dc6,,16000,,80,60,11,1,1,189.75,189.75,2017-11-16 17:01:40,2017-11-16 17:01:40,12682,B - Mid Performers
97759b2e2035fcd87986a43119b56c7d,casa_construcao,500,4,17,27,17,3,8,189.75,37.95,2017-12-10 16:46:22,2018-05-20 14:52:56,12682,B - Mid Performers
39e2a9a2f088b50daf806b7a7e1aea82,casa_construcao,450,7,16,20,16,3,7,189.75,37.95,2018-05-01 23:48:26,2018-05-18 20:47:53,12682,B - Mid Performers
22c5e15506cbdfe5acd1b6a89e607868,cama_mesa_banho,647,2,30,5,29,3,3,189.70000000000002,63.23333333333334,2017-01-31 11:54:14,2017-04-19 19:58:55,12685,B - Mid Performers
5ca739ddd646d1ba53cca4e3c099a953,brinquedos,1200,2,52,13,37,3,3,189.7,63.23333333333333,2017-12-12 11:11:56,2018-08-09 16:42:43,12686,B - Mid Performers
dddb4a3fd16bdf4c09003466f7e910cd,eletronicos,3000,4,46,6,19,1,1,189.7,189.7,2018-07-07 18:46:47,2018-07-07 18:46:47,12686,B - Mid Performers
0fa0bd7ef862a1a28d6cd9701fc97f6c,instrumentos_musicais,400,1,19,11,19,2,2,189.67000000000002,94.83500000000001,2018-03-12 10:59:28,2018-08-17 17:25:51,12688,B - Mid Performers
635b74f3dd5462e3c133b42cd9299fa2,market_place,200,2,16,20,16,4,4,189.6,47.4,2017-02-19 23:32:43,2018-03-20 17:10:00,12689,B - Mid Performers
96b4ceeea5f4e3997ac6543f49a4f138,perfumaria,950,1,20,10,20,4,6,189.6,47.4,2017-09-11 19:46:48,2018-03-03 17:45:50,12689,B - Mid Performers
eb973cc4544c2ff1016bcaf981ca1f18,utilidades_domesticas,600,5,24,6,16,3,8,189.5,37.9,2018-03-22 13:06:45,2018-07-12 10:15:19,12691,B - Mid Performers
77c2aff3c37f549284828851709cedee,beleza_saude,208,1,31,7,20,3,7,189.5,37.9,2017-10-14 14:08:47,2018-03-11 17:26:54,12691,B - Mid Performers
809bc73ee4f939dfc94b7402962fb531,informatica_acessorios,483,2,22,15,12,1,15,189.5,37.9,2017-12-04 11:00:53,2017-12-04 11:00:53,12691,B - Mid Performers
b8355aca8662d7e0c913ed67412d8ecc,cama_mesa_banho,750,1,50,11,40,5,5,189.5,37.9,2017-02-28 17:52:26,2018-02-15 22:28:33,12691,B - Mid Performers
a30c310dda4ad467282787fee075cb69,moveis_decoracao,6150,1,51,16,38,4,6,189.5,37.9,2017-10-31 14:13:14,2017-11-27 10:28:54,12691,B - Mid Performers
5919b992cefc81ed9074411c99401add,instrumentos_musicais,550,2,17,7,12,1,1,189.49,189.49,2018-04-26 14:36:32,2018-04-26 14:36:32,12696,B - Mid Performers
b79f1c3ee8b26b90db738fb3c4abc1ce,beleza_saude,350,1,35,3,12,4,4,189.46,47.365,2017-08-25 15:11:41,2017-12-28 16:26:41,12697,B - Mid Performers
90467a0531183f8fd2cc76ca735df8a5,moveis_decoracao,3500,9,41,15,25,1,1,189.45,189.45,2017-06-30 13:48:40,2017-06-30 13:48:40,12698,B - Mid Performers
d140e9c5f63339fe27f7ee4d48c383e0,moveis_decoracao,5500,9,41,15,25,1,1,189.42,189.42,2017-11-12 20:26:01,2017-11-12 20:26:01,12699,B - Mid Performers
61e9110d123ee94fcee4f409df7f4ec8,pet_shop,850,2,24,20,24,2,2,189.4,94.7,2017-07-15 11:13:09,2018-06-28 13:41:55,12700,B - Mid Performers
2b0943c63387bbdc046d9a7692602388,esporte_lazer,1050,2,30,15,20,5,7,189.39999999999998,31.566666666666663,2018-05-31 13:11:44,2018-06-20 00:45:58,12701,B - Mid Performers
96a9e0cf1f04a80aadd9f31b2245807f,construcao_ferramentas_seguranca,2100,1,16,27,11,1,3,189.36,94.68,2018-01-12 18:17:38,2018-01-12 18:17:38,12702,B - Mid Performers
aa0d48704d551d1247be98ca06dfa990,cama_mesa_banho,250,4,16,22,11,4,4,189.29999999999998,47.324999999999996,2017-10-13 12:37:17,2018-04-25 13:10:00,12703,B - Mid Performers
f74979233a273e0afadf48e39d0c45a4,utilidades_domesticas,1450,1,65,5,35,2,2,189.2,94.6,2017-08-09 13:44:30,2018-07-25 12:56:05,12704,B - Mid Performers
9e7b30aadfe27e354bd8252050eb94a1,moveis_decoracao,6550,4,35,35,35,1,1,189.2,189.2,2018-05-29 15:03:29,2018-05-29 15:03:29,12704,B - Mid Performers
b0694770dbbfebe2d48cd288cfce2f85,artes,15400,1,100,4,60,1,1,189.05,189.05,2017-10-08 20:45:59,2017-10-08 20:45:59,12706,B - Mid Performers
5c5378e8476e24c149e5b2e678ff4212,cama_mesa_banho,6225,1,47,32,50,1,1,189.0,189.0,2018-05-25 19:55:32,2018-05-25 19:55:32,12707,B - Mid Performers
8a8e4166f51f98d56dfe007218a11a0e,esporte_lazer,1507,3,28,11,21,1,1,189.0,189.0,2018-01-04 14:44:23,2018-01-04 14:44:23,12707,B - Mid Performers
c18399e510fd09e3186d34f4206109d7,relogios_presentes,350,2,16,2,20,1,1,189.0,189.0,2017-11-26 21:27:45,2017-11-26 21:27:45,12707,B - Mid Performers
eb05c950151de27dafff354e4a7fcc9b,relogios_presentes,400,5,16,2,20,1,1,189.0,189.0,2017-12-03 11:03:05,2017-12-03 11:03:05,12707,B - Mid Performers
fc7138a8f96aee8302e42916bbbbb818,eletronicos,161,2,19,8,17,15,15,189.0,12.6,2018-04-28 07:47:49,2018-08-17 14:33:23,12707,B - Mid Performers
57f68d17b05e574df89591b08dab6f6a,cama_mesa_banho,2300,1,52,16,44,1,1,189.0,189.0,2018-03-26 20:33:39,2018-03-26 20:33:39,12707,B - Mid Performers
108e8b1d89ab5ff933c64882c075dcab,beleza_saude,390,1,19,18,16,2,2,189.0,94.5,2017-09-04 11:41:03,2017-09-12 13:03:30,12707,B - Mid Performers
6ca54e191592a843087a042b0665d7ef,moveis_decoracao,2200,1,55,5,100,1,1,189.0,189.0,2018-08-01 19:40:51,2018-08-01 19:40:51,12707,B - Mid Performers
c4394cb87a2e8f53e522fb1ea3afd0a5,moveis_decoracao,1950,2,69,11,11,1,1,189.0,189.0,2018-06-25 23:33:24,2018-06-25 23:33:24,12707,B - Mid Performers
140a6dabf1644704fc0d592be0be59d1,beleza_saude,968,3,27,20,21,1,1,189.0,189.0,2018-08-01 20:32:43,2018-08-01 20:32:43,12707,B - Mid Performers
bcb8826a092a057aedd93bb71d67c24d,beleza_saude,500,1,24,20,24,1,1,189.0,189.0,2018-07-30 13:39:33,2018-07-30 13:39:33,12707,B - Mid Performers
6a1495163425aad8ea11fcc9882193e0,fashion_bolsas_e_acessorios,150,6,25,8,18,1,1,189.0,189.0,2018-05-14 08:59:51,2018-05-14 08:59:51,12707,B - Mid Performers
ff7aa48b8bc68495866b40c4010d58c9,cama_mesa_banho,1800,2,30,15,30,1,1,189.0,189.0,2018-02-08 20:37:19,2018-02-08 20:37:19,12707,B - Mid Performers
2a1ac54a9b67c036945d5572a4300887,telefonia,350,2,16,2,11,1,1,189.0,189.0,2018-01-25 11:55:00,2018-01-25 11:55:00,12707,B - Mid Performers
180a3dd286404dc8a9154904eadaec99,cama_mesa_banho,13475,1,55,50,50,1,1,189.0,189.0,2018-04-20 16:31:21,2018-04-20 16:31:21,12707,B - Mid Performers
63b6b1707cbd2e60baa30b4ec66265bf,beleza_saude,257,3,19,11,14,1,1,189.0,189.0,2017-06-19 00:06:07,2017-06-19 00:06:07,12707,B - Mid Performers
ee4329a32508827791e17cd8daeadb6b,construcao_ferramentas_construcao,650,2,16,11,11,1,1,189.0,189.0,2018-05-24 01:18:41,2018-05-24 01:18:41,12707,B - Mid Performers
1e2d91422457309faff377cfb67db149,utilidades_domesticas,6250,2,48,30,32,1,1,189.0,189.0,2018-05-20 15:46:48,2018-05-20 15:46:48,12707,B - Mid Performers
ec3fafb13c7b9f49df72c75171046cb0,automotivo,3500,3,22,10,22,1,1,189.0,189.0,2017-04-22 11:33:13,2017-04-22 11:33:13,12707,B - Mid Performers
e70d8bce868310111ec36d96f6d80a9c,papelaria,100,2,16,6,11,3,3,189.0,63.0,2018-05-08 14:15:30,2018-07-30 22:14:14,12707,B - Mid Performers
48f9072e368f7d7a924a4290c84121a5,relogios_presentes,350,1,16,12,11,1,1,189.0,189.0,2018-04-27 17:06:42,2018-04-27 17:06:42,12707,B - Mid Performers
2e735404817b030c247617f5716feadd,esporte_lazer,832,1,21,19,19,1,1,189.0,189.0,2018-01-28 01:08:44,2018-01-28 01:08:44,12707,B - Mid Performers
6dadaa59ab994917024e4774316a840c,moveis_decoracao,950,4,68,30,11,1,1,189.0,189.0,2018-08-08 17:36:33,2018-08-08 17:36:33,12707,B - Mid Performers
d1e88df8a078e4c427128a12f4f45844,cama_mesa_banho,3250,3,50,10,50,1,1,189.0,189.0,2018-06-13 15:36:15,2018-06-13 15:36:15,12707,B - Mid Performers
8effae0c3be3eab7870860070ca5e51a,relogios_presentes,300,1,19,10,15,1,1,189.0,189.0,2017-05-27 13:08:23,2017-05-27 13:08:23,12707,B - Mid Performers
5cb599e545ef7edd1495b2ebde57e03b,moveis_cozinha_area_de_servico_jantar_e_jardim,14300,1,81,15,37,1,1,189.0,189.0,2017-10-22 14:46:44,2017-10-22 14:46:44,12707,B - Mid Performers
c6ac3472e33913332e3f394ed2ebec24,brinquedos,750,7,21,18,21,1,1,189.0,189.0,2018-08-12 09:20:39,2018-08-12 09:20:39,12707,B - Mid Performers
54904bdd42a096ba337670dcc1b68a95,bebes,2133,1,46,42,13,1,1,189.0,189.0,2018-04-23 22:45:21,2018-04-23 22:45:21,12707,B - Mid Performers
dd662a1d30a8b044dac12d0a296fcb70,beleza_saude,200,2,25,15,15,1,1,189.0,189.0,2018-03-06 11:36:20,2018-03-06 11:36:20,12707,B - Mid Performers
89c5f56df4c7712aa9b0aefb21743989,esporte_lazer,3000,4,67,13,17,1,1,189.0,189.0,2018-01-15 18:54:55,2018-01-15 18:54:55,12707,B - Mid Performers
b9a90f1fc4d536d191445c068ef514c4,construcao_ferramentas_seguranca,9450,5,105,17,14,1,1,189.0,189.0,2018-08-10 20:43:30,2018-08-10 20:43:30,12707,B - Mid Performers
2dbb788b447f7a145b04e805555d89eb,esporte_lazer,8850,5,104,6,58,1,1,189.0,189.0,2018-06-21 22:32:27,2018-06-21 22:32:27,12707,B - Mid Performers
9787e1a082d59d798172f4a7567e93af,fashion_bolsas_e_acessorios,150,5,25,8,18,1,1,189.0,189.0,2018-08-14 21:18:48,2018-08-14 21:18:48,12707,B - Mid Performers
7961bed5641b99f02af87f81764f44bc,relogios_presentes,400,1,20,12,15,1,1,189.0,189.0,2018-02-16 11:29:55,2018-02-16 11:29:55,12707,B - Mid Performers
31e3a259123f3ba71c572f0bc08d9e5b,relogios_presentes,150,3,16,2,11,1,1,189.0,189.0,2018-04-01 10:03:01,2018-04-01 10:03:01,12707,B - Mid Performers
98d472f20cae77b0c09f282210da5082,esporte_lazer,200,1,30,8,11,1,1,189.0,189.0,2018-06-20 00:20:03,2018-06-20 00:20:03,12707,B - Mid Performers
4542ee50e2e43c74599b815a181efe83,eletronicos,550,2,23,7,17,1,1,189.0,189.0,2018-02-13 15:04:30,2018-02-13 15:04:30,12707,B - Mid Performers
10f2f7707444b16ab90c38797c095336,relogios_presentes,350,6,16,2,11,1,1,189.0,189.0,2018-08-07 13:28:15,2018-08-07 13:28:15,12707,B - Mid Performers
e0b5cfe78d53b28a2f5e9c2145bfd30e,construcao_ferramentas_construcao,530,2,16,7,18,1,1,189.0,189.0,2018-03-31 12:09:05,2018-03-31 12:09:05,12707,B - Mid Performers
387db3d5d5b6b826e84c8bf648f371e5,relogios_presentes,300,2,16,11,11,1,1,189.0,189.0,2018-05-21 10:33:00,2018-05-21 10:33:00,12707,B - Mid Performers
3d1d7aa3dfc91ac9490303d6c7342e83,cama_mesa_banho,4900,1,50,10,45,1,1,189.0,189.0,2018-07-11 10:46:20,2018-07-11 10:46:20,12707,B - Mid Performers
79eeb2d2e2c707454215fe450a5602b5,relogios_presentes,200,1,16,10,11,1,1,189.0,189.0,2018-07-27 14:08:38,2018-07-27 14:08:38,12707,B - Mid Performers
4732ecf5e4abee8f7ff4d1b8df0f7af5,automotivo,1100,3,37,12,30,1,1,189.0,189.0,2018-08-10 16:05:40,2018-08-10 16:05:40,12707,B - Mid Performers
0a39e413aabaa89275742e9707f60f86,moveis_decoracao,2000,4,28,18,38,1,1,189.0,189.0,2018-06-26 05:48:19,2018-06-26 05:48:19,12707,B - Mid Performers
140048a7ca8c50c44a58532471837660,relogios_presentes,350,5,16,2,20,1,1,189.0,189.0,2018-02-10 20:36:12,2018-02-10 20:36:12,12707,B - Mid Performers
30ab498424a05754d445336acbcf05d5,relogios_presentes,350,4,16,2,11,1,1,189.0,189.0,2018-05-13 21:23:10,2018-05-13 21:23:10,12707,B - Mid Performers
b0c47ddf0194c9903eef0de06072e058,bebes,2200,1,33,8,51,1,1,189.0,189.0,2018-06-12 21:05:23,2018-06-12 21:05:23,12707,B - Mid Performers
52f07ac86d3153309c1695744f846ee1,automotivo,600,3,21,18,13,1,1,189.0,189.0,2018-08-24 11:43:17,2018-08-24 11:43:17,12707,B - Mid Performers
